Província,Distrito,Posto Administrativo,Localidade,Local,Código da Assembleia de Voto,Número de Eleitores Inscritos,FRELIMO,MDM,RENAMO,Votos Válidos,Votos Nulos,Votos em Branco,Total de Votantes,Abstenções
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 NHAURIRI,0602801 .,800,201,12,341,554,8,7,569,231
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 NHAURIRI,0602802 .,800,191,17,265,473,8,10,491,309
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 NHAURIRI,0602803 .,800,165,14,292,471,12,8,491,309
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 NHAURIRI,0602804 .,800,184,13,272,469,2,9,480,320
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 NHAURIRI,0602805 .,800,175,12,288,475,9,7,491,309
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 NHAURIRI,0602806 .,800,180,15,279,474,9,10,493,307
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 NHAURIRI,0602807 .,800,162,12,248,422,14,5,441,359
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 NHAURIRI,0602808A .,500,83,3,143,229,3,4,236,264
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 NHAURIRI,0602808B .,407,123,16,56,195,3,10,208,199
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 STANHA PINA,0602701 .,800,437,8,116,561,12,5,578,222
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 STANHA PINA,0602702 .,714,217,10,109,336,11,2,349,365
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,ESG  SOALPO,0602101 .,800,235,13,279,527,14,7,548,252
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,ESG  SOALPO,0602102 .,800,206,8,272,486,10,13,509,291
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,ESG  SOALPO,0602103 .,800,209,11,298,518,5,6,529,271
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,ESG  SOALPO,0602104 .,800,208,15,285,508,1,6,515,285
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,ESG  SOALPO,0602105 .,800,178,7,265,450,7,6,463,337
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,ESG  SOALPO,0602106 .,800,207,12,245,464,5,5,474,326
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,ESG  SOALPO,0602107 .,800,179,9,259,447,6,9,462,338
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,ESG  SOALPO,0602108 .,800,171,8,252,431,7,7,445,355
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,ESG  SOALPO,0602109 .,800,191,15,226,432,11,5,448,352
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,ESG  SOALPO,0602110 .,800,175,8,229,412,6,5,423,377
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,ESG  SOALPO,0602111B .,635,103,5,167,275,3,1,279,356
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,ESG  SOALPO,0618101A .,800,157,8,218,383,11,14,408,392
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,ESG 7- DE ABRIL,0602201 .,800,208,16,272,496,8,11,515,285
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,ESG 7- DE ABRIL,0602202 .,800,230,11,246,487,10,3,500,300
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,ESG 7- DE ABRIL,0602203 .,800,181,17,245,443,9,20,472,328
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,ESG 7- DE ABRIL,0602204 .,800,218,7,226,451,7,12,470,330
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,ESG 7- DE ABRIL,0602205 .,800,203,12,242,457,4,7,468,332
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,ESG 7- DE ABRIL,0602206 .,800,219,9,254,482,9,8,499,301
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,ESG 7- DE ABRIL,0602207 .,800,225,11,247,483,8,7,498,302
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,ESG 7- DE ABRIL,0602208 .,800,178,13,220,411,5,2,418,382
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,ESG 7- DE ABRIL,0602209 .,800,197,7,215,419,8,4,431,369
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,ESG 7- DE ABRIL,0602210 .,522,100,11,146,257,6,1,264,258
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,ESG 7- DE ABRIL,0618001 .,800,167,7,214,388,9,9,406,394
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,ESG 7- DE ABRIL,0618002 .,333,64,6,79,149,8,2,159,174
